orig_utt_id,aug_utt_id,spk_id,gender,condition,cos_clean_aug,embedding_drift
BAC009S0230W0124,BAC009S0230W0124_noise10,S0230,1,noise_snr10,0.6671985718763606,0.33280142812363944
BAC009S0230W0124,BAC009S0230W0124_ch8k,S0230,1,channel_8k,0.4440343633594153,0.5559656366405847
BAC009S0230W0265,BAC009S0230W0265_noise10,S0230,1,noise_snr10,0.6736746959076012,0.3263253040923988
BAC009S0230W0265,BAC009S0230W0265_ch8k,S0230,1,channel_8k,0.42616939118508346,0.5738306088149165
BAC009S0230W0474,BAC009S0230W0474_noise10,S0230,1,noise_snr10,0.7555204554346027,0.24447954456539733
BAC009S0230W0474,BAC009S0230W0474_ch8k,S0230,1,channel_8k,0.2961723178810198,0.7038276821189802
BAC009S0230W0135,BAC009S0230W0135_noise10,S0230,1,noise_snr10,0.7162862775393355,0.2837137224606645
BAC009S0230W0135,BAC009S0230W0135_ch8k,S0230,1,channel_8k,0.33425770867935245,0.6657422913206476
BAC009S0230W0354,BAC009S0230W0354_noise10,S0230,1,noise_snr10,0.6786880233778397,0.32131197662216027
BAC009S0230W0354,BAC009S0230W0354_ch8k,S0230,1,channel_8k,0.23663994433274302,0.763360055667257
BAC009S0230W0361,BAC009S0230W0361_noise10,S0230,1,noise_snr10,0.5729351923950087,0.4270648076049913
BAC009S0230W0361,BAC009S0230W0361_ch8k,S0230,1,channel_8k,0.4762675998427365,0.5237324001572635
BAC009S0230W0210,BAC009S0230W0210_noise10,S0230,1,noise_snr10,0.712592535045553,0.287407464954447
BAC009S0230W0210,BAC009S0230W0210_ch8k,S0230,1,channel_8k,0.39819566783816746,0.6018043321618325
BAC009S0230W0396,BAC009S0230W0396_noise10,S0230,1,noise_snr10,0.8009264389054085,0.1990735610945915
BAC009S0230W0396,BAC009S0230W0396_ch8k,S0230,1,channel_8k,0.5054977190905376,0.49450228090946236
BAC009S0230W0384,BAC009S0230W0384_noise10,S0230,1,noise_snr10,0.7311933403324755,0.2688066596675245
BAC009S0230W0384,BAC009S0230W0384_ch8k,S0230,1,channel_8k,0.3633572639462966,0.6366427360537035
BAC009S0230W0217,BAC009S0230W0217_noise10,S0230,1,noise_snr10,0.7571983116961428,0.24280168830385718
BAC009S0230W0217,BAC009S0230W0217_ch8k,S0230,1,channel_8k,0.49206974563086875,0.5079302543691313
BAC009S0230W0173,BAC009S0230W0173_noise10,S0230,1,noise_snr10,0.7712453526619972,0.22875464733800277
BAC009S0230W0173,BAC009S0230W0173_ch8k,S0230,1,channel_8k,0.3902061542591018,0.6097938457408982
BAC009S0230W0318,BAC009S0230W0318_noise10,S0230,1,noise_snr10,0.7503663376097937,0.24963366239020635
BAC009S0230W0318,BAC009S0230W0318_ch8k,S0230,1,channel_8k,0.42454360591534457,0.5754563940846554
BAC009S0230W0286,BAC009S0230W0286_noise10,S0230,1,noise_snr10,0.7653168223451355,0.23468317765486446
BAC009S0230W0286,BAC009S0230W0286_ch8k,S0230,1,channel_8k,0.5061761090205754,0.4938238909794246
BAC009S0230W0473,BAC009S0230W0473_noise10,S0230,1,noise_snr10,0.7169838138626637,0.28301618613733626
BAC009S0230W0473,BAC009S0230W0473_ch8k,S0230,1,channel_8k,0.3959881499731846,0.6040118500268155
BAC009S0230W0158,BAC009S0230W0158_noise10,S0230,1,noise_snr10,0.6176906762342871,0.3823093237657129
BAC009S0230W0158,BAC009S0230W0158_ch8k,S0230,1,channel_8k,0.5027235696111311,0.49727643038886893
BAC009S0230W0495,BAC009S0230W0495_noise10,S0230,1,noise_snr10,0.7197220253497768,0.2802779746502232
BAC009S0230W0495,BAC009S0230W0495_ch8k,S0230,1,channel_8k,0.29551762046935387,0.7044823795306461
BAC009S0230W0190,BAC009S0230W0190_noise10,S0230,1,noise_snr10,0.7866127881193793,0.2133872118806207
BAC009S0230W0190,BAC009S0230W0190_ch8k,S0230,1,channel_8k,0.4029596051784874,0.5970403948215126
BAC009S0230W0352,BAC009S0230W0352_noise10,S0230,1,noise_snr10,0.6796469620450831,0.3203530379549169
BAC009S0230W0352,BAC009S0230W0352_ch8k,S0230,1,channel_8k,0.30790407992877644,0.6920959200712236
BAC009S0230W0405,BAC009S0230W0405_noise10,S0230,1,noise_snr10,0.7154062318786831,0.28459376812131687
BAC009S0230W0405,BAC009S0230W0405_ch8k,S0230,1,channel_8k,0.39118390884221976,0.6088160911577802
BAC009S0230W0491,BAC009S0230W0491_noise10,S0230,1,noise_snr10,0.7301566962991196,0.2698433037008804
BAC009S0230W0491,BAC009S0230W0491_ch8k,S0230,1,channel_8k,0.46664445926871956,0.5333555407312804
BAC009S0230W0152,BAC009S0230W0152_noise10,S0230,1,noise_snr10,0.7661727590237583,0.23382724097624175
BAC009S0230W0152,BAC009S0230W0152_ch8k,S0230,1,channel_8k,0.44640507528249807,0.5535949247175019
BAC009S0230W0432,BAC009S0230W0432_noise10,S0230,1,noise_snr10,0.7562339826300736,0.24376601736992642
BAC009S0230W0432,BAC009S0230W0432_ch8k,S0230,1,channel_8k,0.3200617996634567,0.6799382003365433
BAC009S0192W0233,BAC009S0192W0233_noise10,S0192,1,noise_snr10,0.7188696025766906,0.28113039742330936
BAC009S0192W0233,BAC009S0192W0233_ch8k,S0192,1,channel_8k,0.555777901813742,0.444222098186258
BAC009S0192W0175,BAC009S0192W0175_noise10,S0192,1,noise_snr10,0.7864966782655973,0.21350332173440267
BAC009S0192W0175,BAC009S0192W0175_ch8k,S0192,1,channel_8k,0.5378905480955208,0.46210945190447916
BAC009S0192W0382,BAC009S0192W0382_noise10,S0192,1,noise_snr10,0.6258415294195857,0.3741584705804143
BAC009S0192W0382,BAC009S0192W0382_ch8k,S0192,1,channel_8k,0.5119643174430892,0.48803568255691077
BAC009S0192W0132,BAC009S0192W0132_noise10,S0192,1,noise_snr10,0.7422639653366072,0.2577360346633928
BAC009S0192W0132,BAC009S0192W0132_ch8k,S0192,1,channel_8k,0.5579724256031371,0.4420275743968629
BAC009S0192W0399,BAC009S0192W0399_noise10,S0192,1,noise_snr10,0.7465838564233702,0.2534161435766298
BAC009S0192W0399,BAC009S0192W0399_ch8k,S0192,1,channel_8k,0.45253151202665637,0.5474684879733436
BAC009S0192W0398,BAC009S0192W0398_noise10,S0192,1,noise_snr10,0.7984879533073873,0.2015120466926127
BAC009S0192W0398,BAC009S0192W0398_ch8k,S0192,1,channel_8k,0.5098486479976353,0.4901513520023647
BAC009S0192W0240,BAC009S0192W0240_noise10,S0192,1,noise_snr10,0.7392848060112353,0.26071519398876475
BAC009S0192W0240,BAC009S0192W0240_ch8k,S0192,1,channel_8k,0.3265123930704779,0.6734876069295221
BAC009S0192W0241,BAC009S0192W0241_noise10,S0192,1,noise_snr10,0.7658570788721789,0.2341429211278211
BAC009S0192W0241,BAC009S0192W0241_ch8k,S0192,1,channel_8k,0.48739036355136806,0.5126096364486319
BAC009S0192W0238,BAC009S0192W0238_noise10,S0192,1,noise_snr10,0.8049225726697684,0.1950774273302316
BAC009S0192W0238,BAC009S0192W0238_ch8k,S0192,1,channel_8k,0.3913198307554279,0.608680169244572
BAC009S0192W0438,BAC009S0192W0438_noise10,S0192,1,noise_snr10,0.8266967349052451,0.1733032650947549
BAC009S0192W0438,BAC009S0192W0438_ch8k,S0192,1,channel_8k,0.5596293488585427,0.44037065114145735
BAC009S0192W0220,BAC009S0192W0220_noise10,S0192,1,noise_snr10,0.8001485744747218,0.19985142552527824
BAC009S0192W0220,BAC009S0192W0220_ch8k,S0192,1,channel_8k,0.5294125342721849,0.47058746572781507
BAC009S0192W0345,BAC009S0192W0345_noise10,S0192,1,noise_snr10,0.7843419234996595,0.21565807650034052
BAC009S0192W0345,BAC009S0192W0345_ch8k,S0192,1,channel_8k,0.4914444039791412,0.5085555960208588
BAC009S0192W0136,BAC009S0192W0136_noise10,S0192,1,noise_snr10,0.7540530936446176,0.2459469063553824
BAC009S0192W0136,BAC009S0192W0136_ch8k,S0192,1,channel_8k,0.519176747326454,0.480823252673546
BAC009S0192W0307,BAC009S0192W0307_noise10,S0192,1,noise_snr10,0.7712746781469334,0.2287253218530666
BAC009S0192W0307,BAC009S0192W0307_ch8k,S0192,1,channel_8k,0.43924098767683456,0.5607590123231654
BAC009S0192W0377,BAC009S0192W0377_noise10,S0192,1,noise_snr10,0.5934052165656293,0.4065947834343707
BAC009S0192W0377,BAC009S0192W0377_ch8k,S0192,1,channel_8k,0.4188198405345494,0.5811801594654507
BAC009S0192W0461,BAC009S0192W0461_noise10,S0192,1,noise_snr10,0.6504721964204949,0.3495278035795051
BAC009S0192W0461,BAC009S0192W0461_ch8k,S0192,1,channel_8k,0.4786380766830404,0.5213619233169595
BAC009S0192W0231,BAC009S0192W0231_noise10,S0192,1,noise_snr10,0.7586377043342243,0.24136229566577572
BAC009S0192W0231,BAC009S0192W0231_ch8k,S0192,1,channel_8k,0.5453161596741348,0.4546838403258652
BAC009S0192W0424,BAC009S0192W0424_noise10,S0192,1,noise_snr10,0.7586047573523069,0.24139524264769308
BAC009S0192W0424,BAC009S0192W0424_ch8k,S0192,1,channel_8k,0.41807964026080824,0.5819203597391918
BAC009S0192W0440,BAC009S0192W0440_noise10,S0192,1,noise_snr10,0.6514021689124615,0.3485978310875385
BAC009S0192W0440,BAC009S0192W0440_ch8k,S0192,1,channel_8k,0.5726612749054063,0.4273387250945937
BAC009S0192W0216,BAC009S0192W0216_noise10,S0192,1,noise_snr10,0.7461599036941017,0.2538400963058983
BAC009S0192W0216,BAC009S0192W0216_ch8k,S0192,1,channel_8k,0.6118705211487508,0.38812947885124915
BAC009S0192W0234,BAC009S0192W0234_noise10,S0192,1,noise_snr10,0.8254499844886337,0.17455001551136629
BAC009S0192W0234,BAC009S0192W0234_ch8k,S0192,1,channel_8k,0.5048341700615216,0.49516582993847835
BAC009S0192W0387,BAC009S0192W0387_noise10,S0192,1,noise_snr10,0.8222484506398202,0.17775154936017978
BAC009S0192W0387,BAC009S0192W0387_ch8k,S0192,1,channel_8k,0.5078437873600692,0.4921562126399308
BAC009S0192W0160,BAC009S0192W0160_noise10,S0192,1,noise_snr10,0.7380360887156779,0.26196391128432206
BAC009S0192W0160,BAC009S0192W0160_ch8k,S0192,1,channel_8k,0.3954580026335215,0.6045419973664785
BAC009S0192W0425,BAC009S0192W0425_noise10,S0192,1,noise_snr10,0.6826123337798707,0.31738766622012926
BAC009S0192W0425,BAC009S0192W0425_ch8k,S0192,1,channel_8k,0.5980951726231742,0.40190482737682576
BAC009S0124W0197,BAC009S0124W0197_noise10,S0124,1,noise_snr10,0.7499876394367572,0.25001236056324283
BAC009S0124W0197,BAC009S0124W0197_ch8k,S0124,1,channel_8k,0.5470352174218389,0.4529647825781611
BAC009S0124W0160,BAC009S0124W0160_noise10,S0124,1,noise_snr10,0.688931499323128,0.311068500676872
BAC009S0124W0160,BAC009S0124W0160_ch8k,S0124,1,channel_8k,0.47752552747038074,0.5224744725296193
BAC009S0124W0212,BAC009S0124W0212_noise10,S0124,1,noise_snr10,0.7559208052813017,0.24407919471869832
BAC009S0124W0212,BAC009S0124W0212_ch8k,S0124,1,channel_8k,0.4594094683130592,0.5405905316869408
BAC009S0124W0483,BAC009S0124W0483_noise10,S0124,1,noise_snr10,0.8242779678264284,0.17572203217357163
BAC009S0124W0483,BAC009S0124W0483_ch8k,S0124,1,channel_8k,0.4967560118538257,0.5032439881461743
BAC009S0124W0306,BAC009S0124W0306_noise10,S0124,1,noise_snr10,0.777193002081433,0.22280699791856695
BAC009S0124W0306,BAC009S0124W0306_ch8k,S0124,1,channel_8k,0.4983692715398974,0.5016307284601026
BAC009S0124W0400,BAC009S0124W0400_noise10,S0124,1,noise_snr10,0.6718172168198222,0.3281827831801778
BAC009S0124W0400,BAC009S0124W0400_ch8k,S0124,1,channel_8k,0.553910315924281,0.44608968407571903
BAC009S0124W0165,BAC009S0124W0165_noise10,S0124,1,noise_snr10,0.7817968983906532,0.21820310160934675
BAC009S0124W0165,BAC009S0124W0165_ch8k,S0124,1,channel_8k,0.4955863301770133,0.5044136698229866
BAC009S0124W0194,BAC009S0124W0194_noise10,S0124,1,noise_snr10,0.6826960187052865,0.3173039812947135
BAC009S0124W0194,BAC009S0124W0194_ch8k,S0124,1,channel_8k,0.5466388409310116,0.45336115906898844
BAC009S0124W0361,BAC009S0124W0361_noise10,S0124,1,noise_snr10,0.7652027250543675,0.23479727494563252
BAC009S0124W0361,BAC009S0124W0361_ch8k,S0124,1,channel_8k,0.4769516214063191,0.5230483785936809
BAC009S0124W0171,BAC009S0124W0171_noise10,S0124,1,noise_snr10,0.7645563266447222,0.23544367335527783
BAC009S0124W0171,BAC009S0124W0171_ch8k,S0124,1,channel_8k,0.4725052667097313,0.5274947332902686
BAC009S0124W0129,BAC009S0124W0129_noise10,S0124,1,noise_snr10,0.6695130006492351,0.33048699935076487
BAC009S0124W0129,BAC009S0124W0129_ch8k,S0124,1,channel_8k,0.46510785145018707,0.5348921485498129
BAC009S0124W0379,BAC009S0124W0379_noise10,S0124,1,noise_snr10,0.7951760686497487,0.20482393135025134
BAC009S0124W0379,BAC009S0124W0379_ch8k,S0124,1,channel_8k,0.5084016575280436,0.49159834247195644
BAC009S0124W0177,BAC009S0124W0177_noise10,S0124,1,noise_snr10,0.6850922039187313,0.31490779608126873
BAC009S0124W0177,BAC009S0124W0177_ch8k,S0124,1,channel_8k,0.3629467883706814,0.6370532116293186
BAC009S0124W0491,BAC009S0124W0491_noise10,S0124,1,noise_snr10,0.7254795628335388,0.27452043716646124
BAC009S0124W0491,BAC009S0124W0491_ch8k,S0124,1,channel_8k,0.45441701282134583,0.5455829871786542
BAC009S0124W0365,BAC009S0124W0365_noise10,S0124,1,noise_snr10,0.7212345528004719,0.2787654471995281
BAC009S0124W0365,BAC009S0124W0365_ch8k,S0124,1,channel_8k,0.4297409866835125,0.5702590133164875
BAC009S0124W0238,BAC009S0124W0238_noise10,S0124,1,noise_snr10,0.7576045173704368,0.24239548262956323
BAC009S0124W0238,BAC009S0124W0238_ch8k,S0124,1,channel_8k,0.42736288477780854,0.5726371152221914
BAC009S0124W0130,BAC009S0124W0130_noise10,S0124,1,noise_snr10,0.825508635462002,0.17449136453799796
BAC009S0124W0130,BAC009S0124W0130_ch8k,S0124,1,channel_8k,0.40882969580592915,0.5911703041940708
BAC009S0124W0298,BAC009S0124W0298_noise10,S0124,1,noise_snr10,0.6902978762677378,0.30970212373226225
BAC009S0124W0298,BAC009S0124W0298_ch8k,S0124,1,channel_8k,0.6509386623936461,0.34906133760635394
BAC009S0124W0395,BAC009S0124W0395_noise10,S0124,1,noise_snr10,0.7387206920852617,0.2612793079147383
BAC009S0124W0395,BAC009S0124W0395_ch8k,S0124,1,channel_8k,0.5398468917267752,0.46015310827322475
BAC009S0124W0340,BAC009S0124W0340_noise10,S0124,1,noise_snr10,0.6911013653309602,0.3088986346690398
BAC009S0124W0340,BAC009S0124W0340_ch8k,S0124,1,channel_8k,0.4547614111723719,0.5452385888276281
BAC009S0124W0121,BAC009S0124W0121_noise10,S0124,1,noise_snr10,0.62364398809492,0.37635601190507995
BAC009S0124W0121,BAC009S0124W0121_ch8k,S0124,1,channel_8k,0.4704604101818705,0.5295395898181294
BAC009S0124W0219,BAC009S0124W0219_noise10,S0124,1,noise_snr10,0.699985461386016,0.30001453861398397
BAC009S0124W0219,BAC009S0124W0219_ch8k,S0124,1,channel_8k,0.5224172732097029,0.4775827267902971
BAC009S0124W0378,BAC009S0124W0378_noise10,S0124,1,noise_snr10,0.5861521900689591,0.41384780993104087
BAC009S0124W0378,BAC009S0124W0378_ch8k,S0124,1,channel_8k,0.570740515246727,0.429259484753273
BAC009S0124W0363,BAC009S0124W0363_noise10,S0124,1,noise_snr10,0.7638913598094927,0.23610864019050726
BAC009S0124W0363,BAC009S0124W0363_ch8k,S0124,1,channel_8k,0.4576367366825361,0.5423632633174639
BAC009S0340W0266,BAC009S0340W0266_noise10,S0340,1,noise_snr10,0.6719494199284919,0.3280505800715081
BAC009S0340W0266,BAC009S0340W0266_ch8k,S0340,1,channel_8k,0.6730090702217624,0.3269909297782376
BAC009S0340W0150,BAC009S0340W0150_noise10,S0340,1,noise_snr10,0.6776900627608619,0.32230993723913814
BAC009S0340W0150,BAC009S0340W0150_ch8k,S0340,1,channel_8k,0.5835649660622484,0.4164350339377516
BAC009S0340W0229,BAC009S0340W0229_noise10,S0340,1,noise_snr10,0.6822128227677156,0.31778717723228445
BAC009S0340W0229,BAC009S0340W0229_ch8k,S0340,1,channel_8k,0.6223137316461255,0.37768626835387453
BAC009S0340W0385,BAC009S0340W0385_noise10,S0340,1,noise_snr10,0.6382977302617676,0.3617022697382324
BAC009S0340W0385,BAC009S0340W0385_ch8k,S0340,1,channel_8k,0.41342085186478444,0.5865791481352156
BAC009S0340W0179,BAC009S0340W0179_noise10,S0340,1,noise_snr10,0.7412563930090789,0.25874360699092114
BAC009S0340W0179,BAC009S0340W0179_ch8k,S0340,1,channel_8k,0.6262206149791616,0.3737793850208384
BAC009S0340W0134,BAC009S0340W0134_noise10,S0340,1,noise_snr10,0.5745688365800489,0.42543116341995113
BAC009S0340W0134,BAC009S0340W0134_ch8k,S0340,1,channel_8k,0.4462849389133268,0.5537150610866732
BAC009S0340W0384,BAC009S0340W0384_noise10,S0340,1,noise_snr10,0.6577893821853779,0.34221061781462214
BAC009S0340W0384,BAC009S0340W0384_ch8k,S0340,1,channel_8k,0.4700763178547788,0.5299236821452211
BAC009S0340W0255,BAC009S0340W0255_noise10,S0340,1,noise_snr10,0.6369018870620419,0.36309811293795813
BAC009S0340W0255,BAC009S0340W0255_ch8k,S0340,1,channel_8k,0.3258854312426405,0.6741145687573595
BAC009S0340W0337,BAC009S0340W0337_noise10,S0340,1,noise_snr10,0.6602623396650769,0.33973766033492314
BAC009S0340W0337,BAC009S0340W0337_ch8k,S0340,1,channel_8k,0.43786837842501725,0.5621316215749828
BAC009S0340W0227,BAC009S0340W0227_noise10,S0340,1,noise_snr10,0.6080781627789192,0.39192183722108076
BAC009S0340W0227,BAC009S0340W0227_ch8k,S0340,1,channel_8k,0.3031294911589212,0.6968705088410788
BAC009S0340W0363,BAC009S0340W0363_noise10,S0340,1,noise_snr10,0.6972820328223438,0.3027179671776562
BAC009S0340W0363,BAC009S0340W0363_ch8k,S0340,1,channel_8k,0.5418513412949509,0.45814865870504906
BAC009S0340W0129,BAC009S0340W0129_noise10,S0340,1,noise_snr10,0.531467106479509,0.468532893520491
BAC009S0340W0129,BAC009S0340W0129_ch8k,S0340,1,channel_8k,0.4177426654049403,0.5822573345950597
BAC009S0340W0186,BAC009S0340W0186_noise10,S0340,1,noise_snr10,0.666867229639618,0.333132770360382
BAC009S0340W0186,BAC009S0340W0186_ch8k,S0340,1,channel_8k,0.4659719698306826,0.5340280301693174
BAC009S0340W0443,BAC009S0340W0443_noise10,S0340,1,noise_snr10,0.6277162148000544,0.37228378519994565
BAC009S0340W0443,BAC009S0340W0443_ch8k,S0340,1,channel_8k,0.45504113576750554,0.5449588642324945
BAC009S0340W0428,BAC009S0340W0428_noise10,S0340,1,noise_snr10,0.6593028241030777,0.3406971758969223
BAC009S0340W0428,BAC009S0340W0428_ch8k,S0340,1,channel_8k,0.5833969653917689,0.4166030346082311
BAC009S0340W0311,BAC009S0340W0311_noise10,S0340,1,noise_snr10,0.7248841883700372,0.2751158116299628
BAC009S0340W0311,BAC009S0340W0311_ch8k,S0340,1,channel_8k,0.45219492175157083,0.5478050782484292
BAC009S0340W0447,BAC009S0340W0447_noise10,S0340,1,noise_snr10,0.6990475584697295,0.30095244153027045
BAC009S0340W0447,BAC009S0340W0447_ch8k,S0340,1,channel_8k,0.5321862365543962,0.46781376344560377
BAC009S0340W0482,BAC009S0340W0482_noise10,S0340,1,noise_snr10,0.650487514814962,0.34951248518503797
BAC009S0340W0482,BAC009S0340W0482_ch8k,S0340,1,channel_8k,0.450078006058302,0.5499219939416979
BAC009S0340W0445,BAC009S0340W0445_noise10,S0340,1,noise_snr10,0.6666850182315011,0.33331498176849894
BAC009S0340W0445,BAC009S0340W0445_ch8k,S0340,1,channel_8k,0.5344587511022509,0.46554124889774906
BAC009S0340W0155,BAC009S0340W0155_noise10,S0340,1,noise_snr10,0.6489155227619434,0.3510844772380566
BAC009S0340W0155,BAC009S0340W0155_ch8k,S0340,1,channel_8k,0.4739840579318208,0.5260159420681791
BAC009S0340W0136,BAC009S0340W0136_noise10,S0340,1,noise_snr10,0.6697757576349992,0.3302242423650008
BAC009S0340W0136,BAC009S0340W0136_ch8k,S0340,1,channel_8k,0.588732867834561,0.411267132165439
BAC009S0340W0419,BAC009S0340W0419_noise10,S0340,1,noise_snr10,0.6858394486173798,0.3141605513826202
BAC009S0340W0419,BAC009S0340W0419_ch8k,S0340,1,channel_8k,0.4775583086870503,0.5224416913129497
BAC009S0340W0207,BAC009S0340W0207_noise10,S0340,1,noise_snr10,0.5760037841416956,0.4239962158583044
BAC009S0340W0207,BAC009S0340W0207_ch8k,S0340,1,channel_8k,0.5612125936653705,0.43878740633462954
BAC009S0340W0171,BAC009S0340W0171_noise10,S0340,1,noise_snr10,0.6556625095403548,0.34433749045964523
BAC009S0340W0171,BAC009S0340W0171_ch8k,S0340,1,channel_8k,0.5590396537952433,0.44096034620475666
BAC009S0517W0244,BAC009S0517W0244_noise10,S0517,1,noise_snr10,0.6155784068538596,0.38442159314614044
BAC009S0517W0244,BAC009S0517W0244_ch8k,S0517,1,channel_8k,0.3642309488727531,0.6357690511272469
BAC009S0517W0227,BAC009S0517W0227_noise10,S0517,1,noise_snr10,0.6287399842295002,0.37126001577049983
BAC009S0517W0227,BAC009S0517W0227_ch8k,S0517,1,channel_8k,0.2561465628845871,0.7438534371154129
BAC009S0517W0373,BAC009S0517W0373_noise10,S0517,1,noise_snr10,0.6246323523047019,0.37536764769529807
BAC009S0517W0373,BAC009S0517W0373_ch8k,S0517,1,channel_8k,0.3219363657228971,0.6780636342771029
BAC009S0517W0135,BAC009S0517W0135_noise10,S0517,1,noise_snr10,0.7205683946417021,0.2794316053582979
BAC009S0517W0135,BAC009S0517W0135_ch8k,S0517,1,channel_8k,0.4631995788507214,0.5368004211492786
BAC009S0517W0365,BAC009S0517W0365_noise10,S0517,1,noise_snr10,0.6465815241051687,0.35341847589483133
BAC009S0517W0365,BAC009S0517W0365_ch8k,S0517,1,channel_8k,0.42817288208988374,0.5718271179101162
BAC009S0517W0447,BAC009S0517W0447_noise10,S0517,1,noise_snr10,0.7105437869628859,0.2894562130371141
BAC009S0517W0447,BAC009S0517W0447_ch8k,S0517,1,channel_8k,0.3173566726896993,0.6826433273103008
BAC009S0517W0188,BAC009S0517W0188_noise10,S0517,1,noise_snr10,0.6787408522442687,0.3212591477557313
BAC009S0517W0188,BAC009S0517W0188_ch8k,S0517,1,channel_8k,0.5594742575651438,0.4405257424348562
BAC009S0517W0490,BAC009S0517W0490_noise10,S0517,1,noise_snr10,0.5229907891301807,0.4770092108698193
BAC009S0517W0490,BAC009S0517W0490_ch8k,S0517,1,channel_8k,0.4111346806381778,0.5888653193618222
BAC009S0517W0448,BAC009S0517W0448_noise10,S0517,1,noise_snr10,0.6388499672900892,0.36115003270991075
BAC009S0517W0448,BAC009S0517W0448_ch8k,S0517,1,channel_8k,0.3873145839583514,0.6126854160416486
BAC009S0517W0316,BAC009S0517W0316_noise10,S0517,1,noise_snr10,0.6673264238457458,0.3326735761542542
BAC009S0517W0316,BAC009S0517W0316_ch8k,S0517,1,channel_8k,0.25777584056570474,0.7422241594342953
BAC009S0517W0208,BAC009S0517W0208_noise10,S0517,1,noise_snr10,0.6685366563700534,0.33146334362994656
BAC009S0517W0208,BAC009S0517W0208_ch8k,S0517,1,channel_8k,0.3639877917123302,0.6360122082876698
BAC009S0517W0216,BAC009S0517W0216_noise10,S0517,1,noise_snr10,0.6261155542704607,0.37388444572953927
BAC009S0517W0216,BAC009S0517W0216_ch8k,S0517,1,channel_8k,0.4124684292554427,0.5875315707445573
BAC009S0517W0285,BAC009S0517W0285_noise10,S0517,1,noise_snr10,0.6610182851623189,0.33898171483768114
BAC009S0517W0285,BAC009S0517W0285_ch8k,S0517,1,channel_8k,0.45879557024374285,0.5412044297562572
BAC009S0517W0342,BAC009S0517W0342_noise10,S0517,1,noise_snr10,0.5226113743972993,0.4773886256027007
BAC009S0517W0342,BAC009S0517W0342_ch8k,S0517,1,channel_8k,0.41965546784362173,0.5803445321563783
BAC009S0517W0376,BAC009S0517W0376_noise10,S0517,1,noise_snr10,0.7062832992636399,0.29371670073636014
BAC009S0517W0376,BAC009S0517W0376_ch8k,S0517,1,channel_8k,0.4244083421704826,0.5755916578295174
BAC009S0517W0156,BAC009S0517W0156_noise10,S0517,1,noise_snr10,0.7577155752704395,0.24228442472956047
BAC009S0517W0156,BAC009S0517W0156_ch8k,S0517,1,channel_8k,0.43695994398893295,0.5630400560110671
BAC009S0517W0467,BAC009S0517W0467_noise10,S0517,1,noise_snr10,0.6970437695417083,0.3029562304582917
BAC009S0517W0467,BAC009S0517W0467_ch8k,S0517,1,channel_8k,0.4765684841044879,0.5234315158955121
BAC009S0517W0326,BAC009S0517W0326_noise10,S0517,1,noise_snr10,0.5779677916169695,0.42203220838303046
BAC009S0517W0326,BAC009S0517W0326_ch8k,S0517,1,channel_8k,0.4104108662585148,0.5895891337414851
BAC009S0517W0310,BAC009S0517W0310_noise10,S0517,1,noise_snr10,0.6676698658259779,0.33233013417402213
BAC009S0517W0310,BAC009S0517W0310_ch8k,S0517,1,channel_8k,0.49873494588113143,0.5012650541188686
BAC009S0517W0256,BAC009S0517W0256_noise10,S0517,1,noise_snr10,0.7532415314690496,0.2467584685309504
BAC009S0517W0256,BAC009S0517W0256_ch8k,S0517,1,channel_8k,0.3785447738463119,0.6214552261536881
BAC009S0517W0395,BAC009S0517W0395_noise10,S0517,1,noise_snr10,0.6152987785380347,0.3847012214619653
BAC009S0517W0395,BAC009S0517W0395_ch8k,S0517,1,channel_8k,0.3612577498345826,0.6387422501654174
BAC009S0517W0479,BAC009S0517W0479_noise10,S0517,1,noise_snr10,0.6956289937074674,0.30437100629253255
BAC009S0517W0479,BAC009S0517W0479_ch8k,S0517,1,channel_8k,0.43228399321286565,0.5677160067871343
BAC009S0517W0291,BAC009S0517W0291_noise10,S0517,1,noise_snr10,0.5084994091503241,0.4915005908496759
BAC009S0517W0291,BAC009S0517W0291_ch8k,S0517,1,channel_8k,0.4663620226454412,0.5336379773545588
BAC009S0517W0455,BAC009S0517W0455_noise10,S0517,1,noise_snr10,0.7339876816783727,0.2660123183216273
BAC009S0517W0455,BAC009S0517W0455_ch8k,S0517,1,channel_8k,0.442060793985993,0.5579392060140069
BAC009S0194W0228,BAC009S0194W0228_noise10,S0194,1,noise_snr10,0.7222078966399206,0.2777921033600794
BAC009S0194W0228,BAC009S0194W0228_ch8k,S0194,1,channel_8k,0.4752595973172588,0.5247404026827411
BAC009S0194W0443,BAC009S0194W0443_noise10,S0194,1,noise_snr10,0.749974764832847,0.250025235167153
BAC009S0194W0443,BAC009S0194W0443_ch8k,S0194,1,channel_8k,0.41602816761744355,0.5839718323825565
BAC009S0194W0140,BAC009S0194W0140_noise10,S0194,1,noise_snr10,0.793146530394472,0.20685346960552797
BAC009S0194W0140,BAC009S0194W0140_ch8k,S0194,1,channel_8k,0.36178274757180656,0.6382172524281935
BAC009S0194W0302,BAC009S0194W0302_noise10,S0194,1,noise_snr10,0.7302952175004489,0.2697047824995511
BAC009S0194W0302,BAC009S0194W0302_ch8k,S0194,1,channel_8k,0.3528534138680113,0.6471465861319887
BAC009S0194W0416,BAC009S0194W0416_noise10,S0194,1,noise_snr10,0.7485497519024725,0.2514502480975275
